TABLEU,C1_AGE,C1_RANKING,C1_NATIONALITY,C1_HANDNESS,C1_WEAPON,C2_AGE,C2_RANKING,C2_NATIONALITY,C2_HANDNESS,C2_WEAPON,WINNER
8,28,1, UKRAINE, Right, Sabre ,28,12, ITALY, Left, Sabre ,0
8,30,8, KOREA, Left, Sabre ,33,29, USA, Left, Sabre ,0
4,33,2, RUSSIA, Right, Sabre ,25,6, RUSSIA, Left, Sabre ,1
4,28,1, UKRAINE, Right, Sabre ,30,8, KOREA, Left, Sabre ,0
2,25,6, RUSSIA, Left, Sabre ,28,1, UKRAINE, Right, Sabre ,1
32,30,27, ROMANIA, Right, Sabre ,28,13, IRAN, Right, Sabre ,0
32,27,73, HUNGARY, Left, Sabre ,23,1, USA, Left, Sabre ,1
32,32,9999999, RUSSIA, Right, Sabre ,25,9999999, GERMANY, Right, Sabre ,1
32,25,23, GEORGIA, Right, Sabre ,34,9999999, BELARUS, Left, Sabre ,1
32,35,3, KOREA, Right, Sabre ,30,260, ITALY, Right, Sabre ,0
32,30,82, ITALY, Right, Sabre ,30,133, FRANCE, Right, Sabre ,1
32,36,17, FRANCE, Right, Sabre ,22,5, KOREA, Right, Sabre ,1
32,24,39, FRANCE, Right, Sabre ,29,2, KOREA, Right, Sabre ,1
32,28,4, HUNGARY, Right, Sabre ,24,18, KOREA, Right, Sabre ,1
32,26,12, ITALY, Right, Sabre ,27,22, GERMANY, Right, Sabre ,0
32,24,7, ITALY, Left, Sabre ,31,11, ITALY, Left, Sabre ,1
32,30,113, USA, Left, Sabre ,29,9, GERMANY, Right, Sabre ,1
32,25,6, RUSSIA, Right, Sabre ,33,9999999, BRAZIL, Right, Sabre ,0
32,24,194, ITALY, Left, Sabre ,34,20, IRAN, Right, Sabre ,1
32,37,509, ITALY, Right, Sabre ,32,14, RUSSIA, Left, Sabre ,0
32,30,127, ITALY, Right, Sabre ,35,9999999, RUSSIA, Left, Sabre ,0
16,30,27, ROMANIA, Right, Sabre ,23,1, USA, Left, Sabre ,1
16,25,9999999, GERMANY, Right, Sabre ,34,9999999, BELARUS, Left, Sabre ,1
16,35,3, KOREA, Right, Sabre ,30,133, FRANCE, Right, Sabre ,1
16,22,5, KOREA, Right, Sabre ,29,2, KOREA, Right, Sabre ,1
16,24,18, KOREA, Right, Sabre ,26,12, ITALY, Right, Sabre ,0
16,31,11, ITALY, Left, Sabre ,29,9, GERMANY, Right, Sabre ,1
16,25,6, RUSSIA, Right, Sabre ,34,20, IRAN, Right, Sabre ,0
16,37,509, ITALY, Right, Sabre ,30,127, ITALY, Right, Sabre ,0
8,23,1, USA, Left, Sabre ,34,9999999, BELARUS, Left, Sabre ,1
8,30,133, FRANCE, Right, Sabre ,29,2, KOREA, Right, Sabre ,1
8,24,18, KOREA, Right, Sabre ,29,9, GERMANY, Right, Sabre ,0
8,25,6, RUSSIA, Right, Sabre ,37,509, ITALY, Right, Sabre ,0
4,34,9999999, BELARUS, Left, Sabre ,29,2, KOREA, Right, Sabre ,1
4,24,18, KOREA, Right, Sabre ,25,6, RUSSIA, Right, Sabre ,0
2,29,2, KOREA, Right, Sabre ,24,18, KOREA, Right, Sabre ,0
32,21,75, RUSSIA, Right, Foil ,19,404, ITALY, Right, Foil ,1
32,22,694, RUSSIA, Right, Foil ,21,180, FRANCE, Right, Foil ,1
32,22,98, ITALY, Right, Foil ,22,729, RUSSIA, Right, Foil ,0
32,20,9999999, ITALY, Right, Foil ,22,689, RUSSIA, Right, Foil ,1
32,20,9999999, ITALY, Right, Foil ,22,9999999, RUSSIA, Right, Foil ,0
32,18,92, RUSSIA, Left, Foil ,21,9999999, ITALY, Right, Foil ,0
32,20,151, ITALY, Right, Foil ,20,732, ITALY, Right, Foil ,0
32,19,106, ARGENTINA, Left, Foil ,20,121, FRANCE, Right, Foil ,1
32,20,447, ITALY, Right, Foil ,21,9999999, ITALY, Right, Foil ,0
32,20,129, RUSSIA, Left, Foil ,22,82, RUSSIA, Right, Foil ,0
32,21,652, RUSSIA, Right, Foil ,19,9999999, ITALY, Left, Foil ,0
32,18,55, EGYPT, Left, Foil ,19,371, ITALY, Right, Foil ,0
32,21,90, CROATIA, Right, Foil ,21,644, BRAZIL, Right, Foil ,0
32,22,123, FRANCE, Right, Foil ,20,345, RUSSIA, Right, Foil ,0
32,21,9999999, RUSSIA, Right, Foil ,22,9999999, ITALY, Left, Foil ,0
32,21,314, RUSSIA, Left, Foil ,21,32, ITALY, Right, Foil ,1
16,19,404, ITALY, Right, Foil ,21,180, FRANCE, Right, Foil ,1
16,22,98, ITALY, Right, Foil ,22,689, RUSSIA, Right, Foil ,0
16,20,9999999, ITALY, Right, Foil ,18,92, RUSSIA, Left, Foil ,1
16,20,151, ITALY, Right, Foil ,20,121, FRANCE, Right, Foil ,0
16,20,447, ITALY, Right, Foil ,20,129, RUSSIA, Left, Foil ,1
16,21,652, RUSSIA, Right, Foil ,18,55, EGYPT, Left, Foil ,1
16,21,90, CROATIA, Right, Foil ,22,123, FRANCE, Right, Foil ,1
16,21,9999999, RUSSIA, Right, Foil ,21,32, ITALY, Right, Foil ,1
8,21,180, FRANCE, Right, Foil ,22,98, ITALY, Right, Foil ,1
8,18,92, RUSSIA, Left, Foil ,20,151, ITALY, Right, Foil ,1
8,20,129, RUSSIA, Left, Foil ,18,55, EGYPT, Left, Foil ,0
8,22,123, FRANCE, Right, Foil ,21,32, ITALY, Right, Foil ,0
4,22,98, ITALY, Right, Foil ,20,151, ITALY, Right, Foil ,0
4,20,129, RUSSIA, Left, Foil ,22,123, FRANCE, Right, Foil ,0
2,22,98, ITALY, Right, Foil ,20,129, RUSSIA, Left, Foil ,0
32,22,35, ITALY, Right, Foil ,19,9999999, ITALY, Left, Foil ,0
32,21,260, FRANCE, Left, Foil ,19,9999999, SLOVAKIA, Right, Foil ,0
32,20,9999999, ITALY, Right, Foil ,21,148, POLAND, Right, Foil ,0
32,20,147, HUNGARY, Right, Foil ,21,18, POLAND, Right, Foil ,0
32,21,127, FRANCE, Right, Foil ,17,359, ROMANIA, Left, Foil ,0
32,22,180, HUNGARY, Left, Foil ,21,106, SLOVAKIA, Right, Foil ,0
32,19,256, AUSTRIA, Right, Foil ,22,293, HUNGARY, Right, Foil ,1
32,22,93, POLAND, Left, Foil ,22,103, ROMANIA, Left, Foil ,0
32,22,242, ITALY, Right, Foil ,20,264, ITALY, Left, Foil ,0
32,19,211, POLAND, Right, Foil ,21,303, POLAND, Right, Foil ,0
32,21,9999999, POLAND, Right, Foil ,21,154, GREECE, Right, Foil ,0
32,19,255, HUNGARY, Right, Foil ,19,9999999, ROMANIA, Right, Foil ,0
32,22,133, ROMANIA, Right, Foil ,19,9999999, ITALY, Right, Foil ,1
32,22,198, FRANCE, Right, Foil ,21,66, ITALY, Right, Foil ,1
32,20,96, HUNGARY, Right, Foil ,21,153, FRANCE, Right, Foil ,1
32,21,9999999, ITALY, Right, Foil ,19,101, ITALY, Right, Foil ,1
16,22,35, ITALY, Right, Foil ,21,260, FRANCE, Left, Foil ,1
16,20,9999999, ITALY, Right, Foil ,20,147, HUNGARY, Right, Foil ,1
16,21,127, FRANCE, Right, Foil ,22,180, HUNGARY, Left, Foil ,0
16,22,293, HUNGARY, Right, Foil ,22,93, POLAND, Left, Foil ,1
16,22,242, ITALY, Right, Foil ,19,211, POLAND, Right, Foil ,0
16,21,9999999, POLAND, Right, Foil ,19,255, HUNGARY, Right, Foil ,0
16,19,9999999, ITALY, Right, Foil ,21,66, ITALY, Right, Foil ,1
16,21,153, FRANCE, Right, Foil ,19,101, ITALY, Right, Foil ,1
8,21,260, FRANCE, Left, Foil ,20,147, HUNGARY, Right, Foil ,1
8,21,127, FRANCE, Right, Foil ,22,93, POLAND, Left, Foil ,1
8,22,242, ITALY, Right, Foil ,21,9999999, POLAND, Right, Foil ,1
8,21,66, ITALY, Right, Foil ,19,101, ITALY, Right, Foil ,0
4,20,147, HUNGARY, Right, Foil ,22,93, POLAND, Left, Foil ,0
4,21,9999999, POLAND, Right, Foil ,21,66, ITALY, Right, Foil ,1
2,20,147, HUNGARY, Right, Foil ,21,66, ITALY, Right, Foil ,0
32,22,9999999, SPAIN, Right, Epée ,20,289, GREAT BRITAIN, Left, Epée ,1
32,22,200, UKRAINE, Right, Epée ,20,9999999, POLAND, Left, Epée ,0
32,21,134, RUSSIA, Right, Epée ,20,341, FRANCE, Left, Epée ,1
32,22,216, GERMANY, Right, Epée ,19,49, ITALY, Right, Epée ,1
32,23,143, GERMANY, Right, Epée ,22,9999999, FRANCE, Right, Epée ,1
32,22,327, SPAIN, Right, Epée ,21,299, GERMANY, Left, Epée ,1
32,19,9999999, ITALY, Right, Epée ,22,125, AUSTRIA, Right, Epée ,1
32,21,164, FRANCE, Right, Epée ,21,103, UKRAINE, Left, Epée ,0
32,20,9999999, ITALY, Right, Epée ,21,9999999, ITALY, Right, Epée ,0
32,20,325, HUNGARY, Right, Epée ,22,66, ITALY, Right, Epée ,0
32,20,9999999, ITALY, Right, Epée ,22,9999999, RUSSIA, Left, Epée ,1
32,22,97, ITALY, Left, Epée ,19,338, ITALY, Right, Epée ,0
32,20,9999999, DENMARK, Right, Epée ,20,322, RUSSIA, Left, Epée ,0
32,20,191, ITALY, Right, Epée ,18,349, ESTONIA, Right, Epée ,0
32,19,159, ISRAEL, Left, Epée ,21,642, RUSSIA, Left, Epée ,1
32,22,323, GERMANY, Right, Epée ,21,738, BELARUS, Left, Epée ,1
16,20,289, GREAT BRITAIN, Left, Epée ,22,200, UKRAINE, Right, Epée ,1
16,20,341, FRANCE, Left, Epée ,19,49, ITALY, Right, Epée ,0
16,22,9999999, FRANCE, Right, Epée ,21,299, GERMANY, Left, Epée ,0
16,22,125, AUSTRIA, Right, Epée ,21,164, FRANCE, Right, Epée ,1
16,20,9999999, ITALY, Right, Epée ,20,325, HUNGARY, Right, Epée ,1
16,22,9999999, RUSSIA, Left, Epée ,22,97, ITALY, Left, Epée ,1
16,20,9999999, DENMARK, Right, Epée ,20,191, ITALY, Right, Epée ,1
16,21,642, RUSSIA, Left, Epée ,21,738, BELARUS, Left, Epée ,1
8,22,200, UKRAINE, Right, Epée ,20,341, FRANCE, Left, Epée ,1
8,22,9999999, FRANCE, Right, Epée ,21,164, FRANCE, Right, Epée ,0
8,20,325, HUNGARY, Right, Epée ,22,97, ITALY, Left, Epée ,1
8,20,191, ITALY, Right, Epée ,21,738, BELARUS, Left, Epée ,0
4,20,341, FRANCE, Left, Epée ,22,9999999, FRANCE, Right, Epée ,1
4,22,97, ITALY, Left, Epée ,20,191, ITALY, Right, Epée ,0
2,22,9999999, FRANCE, Right, Epée ,22,97, ITALY, Left, Epée ,1
32,22,9999999, SPAIN, Right, Epée ,20,289, GREAT BRITAIN, Left, Epée ,1
32,22,200, UKRAINE, Right, Epée ,20,9999999, POLAND, Left, Epée ,0
32,21,134, RUSSIA, Right, Epée ,20,341, FRANCE, Left, Epée ,1
32,22,216, GERMANY, Right, Epée ,19,49, ITALY, Right, Epée ,1
32,23,143, GERMANY, Right, Epée ,22,9999999, FRANCE, Right, Epée ,1
32,22,327, SPAIN, Right, Epée ,21,299, GERMANY, Left, Epée ,1
32,19,9999999, ITALY, Right, Epée ,22,125, AUSTRIA, Right, Epée ,1
32,21,164, FRANCE, Right, Epée ,21,103, UKRAINE, Left, Epée ,0
32,20,9999999, ITALY, Right, Epée ,21,9999999, ITALY, Right, Epée ,0
32,20,325, HUNGARY, Right, Epée ,22,66, ITALY, Right, Epée ,0
32,20,9999999, ITALY, Right, Epée ,22,9999999, RUSSIA, Left, Epée ,1
32,22,97, ITALY, Left, Epée ,19,338, ITALY, Right, Epée ,0
32,20,9999999, DENMARK, Right, Epée ,20,322, RUSSIA, Left, Epée ,0
32,20,191, ITALY, Right, Epée ,18,349, ESTONIA, Right, Epée ,0
32,19,159, ISRAEL, Left, Epée ,21,642, RUSSIA, Left, Epée ,1
32,22,323, GERMANY, Right, Epée ,21,738, BELARUS, Left, Epée ,1
16,20,289, GREAT BRITAIN, Left, Epée ,22,200, UKRAINE, Right, Epée ,1
16,20,341, FRANCE, Left, Epée ,19,49, ITALY, Right, Epée ,0
16,22,9999999, FRANCE, Right, Epée ,21,299, GERMANY, Left, Epée ,0
16,22,125, AUSTRIA, Right, Epée ,21,164, FRANCE, Right, Epée ,1
16,20,9999999, ITALY, Right, Epée ,20,325, HUNGARY, Right, Epée ,1
16,22,9999999, RUSSIA, Left, Epée ,22,97, ITALY, Left, Epée ,1
16,20,9999999, DENMARK, Right, Epée ,20,191, ITALY, Right, Epée ,1
16,21,642, RUSSIA, Left, Epée ,21,738, BELARUS, Left, Epée ,1
8,22,200, UKRAINE, Right, Epée ,20,341, FRANCE, Left, Epée ,1
8,22,9999999, FRANCE, Right, Epée ,21,164, FRANCE, Right, Epée ,0
8,20,325, HUNGARY, Right, Epée ,22,97, ITALY, Left, Epée ,1
8,20,191, ITALY, Right, Epée ,21,738, BELARUS, Left, Epée ,0
4,20,341, FRANCE, Left, Epée ,22,9999999, FRANCE, Right, Epée ,1
4,22,97, ITALY, Left, Epée ,20,191, ITALY, Right, Epée ,0
2,22,9999999, FRANCE, Right, Epée ,22,97, ITALY, Left, Epée ,1
16,19,93, ALGERIA, Right, Sabre ,18,9999999, EGYPT, Right, Sabre ,0
16,20,9999999, ALGERIA, Right, Sabre ,20,9999999, ALGERIA, Right, Sabre ,0
16,22,9999999, EGYPT, Right, Sabre ,19,9999999, TUNISIA, Right, Sabre ,0
16,20,101, ALGERIA, Right, Sabre ,18,65, TUNISIA, Right, Sabre ,1
16,21,519, GREECE, Left, Sabre ,21,9999999, ARGENTINA, Right, Sabre ,0
16,19,9999999, JORDAN, Right, Sabre ,21,15, TUNISIA, Right, Sabre ,1
16,19,9999999, EGYPT, Right, Sabre ,22,99, ALGERIA, Right, Sabre ,1
16,19,9999999, JORDAN, Right, Sabre ,21,9999999, ALGERIA, Left, Sabre ,1
8,19,93, ALGERIA, Right, Sabre ,20,9999999, ALGERIA, Right, Sabre ,0
8,22,9999999, EGYPT, Right, Sabre ,18,65, TUNISIA, Right, Sabre ,0
8,21,519, GREECE, Left, Sabre ,21,15, TUNISIA, Right, Sabre ,1
8,22,99, ALGERIA, Right, Sabre ,21,9999999, ALGERIA, Left, Sabre ,1
4,19,93, ALGERIA, Right, Sabre ,22,9999999, EGYPT, Right, Sabre ,1
4,21,15, TUNISIA, Right, Sabre ,21,9999999, ALGERIA, Left, Sabre ,0
2,22,9999999, EGYPT, Right, Sabre ,21,15, TUNISIA, Right, Sabre ,1
32,20,417, ITALY, Right, Epée ,20,239, SWITZERLAND, Right, Epée ,1
32,22,951, HUNGARY, Right, Epée ,19,981, HUNGARY, Right, Epée ,0
32,19,9999999, ITALY, Left, Epée ,22,906, FRANCE, Right, Epée ,1
32,21,102, FRANCE, Right, Epée ,21,47, ITALY, Right, Epée ,1
32,20,411, RUSSIA, Left, Epée ,21,229, GERMANY, Right, Epée ,1
32,19,98, BRAZIL, Left, Epée ,21,111, POLAND, Right, Epée ,1
32,19,372, ITALY, Right, Epée ,22,142, UKRAINE, Right, Epée ,0
32,20,78, ITALY, Right, Epée ,22,350, FRANCE, Right, Epée ,0
32,22,123, GREAT BRITAIN, Right, Epée ,22,9999999, FRANCE, Right, Epée ,1
32,20,332, ISRAEL, Left, Epée ,20,9999999, ITALY, Right, Epée ,0
32,22,145, SPAIN, Right, Epée ,21,48, RUSSIA, Right, Epée ,1
32,22,246, SPAIN, Right, Epée ,19,228, POLAND, Right, Epée ,0
32,20,433, KAZAKHSTAN, Right, Epée ,21,383, SWITZERLAND, Right, Epée ,0
32,21,310, SWITZERLAND, Right, Epée ,22,9999999, HUNGARY, Right, Epée ,0
32,20,356, ITALY, Right, Epée ,22,70, SWITZERLAND, Left, Epée ,1
32,22,9999999, ITALY, Right, Epée ,21,9999999, FRANCE, Right, Epée ,1
16,20,239, SWITZERLAND, Right, Epée ,22,951, HUNGARY, Right, Epée ,1
16,22,906, FRANCE, Right, Epée ,21,47, ITALY, Right, Epée ,1
16,21,229, GERMANY, Right, Epée ,21,111, POLAND, Right, Epée ,1
16,19,372, ITALY, Right, Epée ,20,78, ITALY, Right, Epée ,1
16,22,9999999, FRANCE, Right, Epée ,20,332, ISRAEL, Left, Epée ,0
16,21,48, RUSSIA, Right, Epée ,22,246, SPAIN, Right, Epée ,1
16,20,433, KAZAKHSTAN, Right, Epée ,21,310, SWITZERLAND, Right, Epée ,1
16,22,70, SWITZERLAND, Left, Epée ,21,9999999, FRANCE, Right, Epée ,1
8,22,951, HUNGARY, Right, Epée ,21,47, ITALY, Right, Epée ,1
8,21,111, POLAND, Right, Epée ,20,78, ITALY, Right, Epée ,1
8,22,9999999, FRANCE, Right, Epée ,22,246, SPAIN, Right, Epée ,0
8,21,310, SWITZERLAND, Right, Epée ,21,9999999, FRANCE, Right, Epée ,1
4,21,47, ITALY, Right, Epée ,20,78, ITALY, Right, Epée ,0
4,22,9999999, FRANCE, Right, Epée ,21,9999999, FRANCE, Right, Epée ,0
2,21,47, ITALY, Right, Epée ,22,9999999, FRANCE, Right, Epée ,1
32,30,95, RUSSIA, Right, Epée ,25,57, RUSSIA, Left, Epée ,0
32,26,141, SWITZERLAND, Right, Epée ,23,3, KOREA, Right, Epée ,1
32,35,55, CZECH REPUBLIC, Right, Epée ,44,9999999, HUNGARY, Left, Epée ,1
32,41,9999999, HUNGARY, Right, Epée ,31,81, USA, Right, Epée ,0
32,30,1, FRANCE, Right, Epée ,29,148, UKRAINE, Right, Epée ,0
32,28,9999999, SWITZERLAND, Right, Epée ,29,32, ITALY, Right, Epée ,1
32,33,4, VENEZUELA, Left, Epée ,30,236, CHINA, Right, Epée ,1
32,34,122, ESTONIA, Right, Epée ,27,9999999, GERMANY, Left, Epée ,1
32,33,225, SWITZERLAND, Right, Epée ,27,59, FRANCE, Right, Epée ,0
32,32,62, KAZAKHSTAN, Right, Epée ,31,31, FRANCE, Right, Epée ,0
32,23,63, ISRAEL, Left, Epée ,36,89, UKRAINE, Right, Epée ,0
32,35,37, ITALY, Right, Epée ,24,71, HUNGARY, Left, Epée ,0
32,38,2, UKRAINE, Right, Epée ,40,9999999, FRANCE, Left, Epée ,1
16,23,3, KOREA, Right, Epée ,44,9999999, HUNGARY, Left, Epée ,0
16,41,9999999, HUNGARY, Right, Epée ,27,34, RUSSIA, Right, Epée ,1
16,30,1, FRANCE, Right, Epée ,29,32, ITALY, Right, Epée ,1
16,30,236, CHINA, Right, Epée ,27,9999999, GERMANY, Left, Epée ,1
16,33,225, SWITZERLAND, Right, Epée ,32,62, KAZAKHSTAN, Right, Epée ,1
16,23,63, ISRAEL, Left, Epée ,35,37, ITALY, Right, Epée ,0
8,30,95, RUSSIA, Right, Epée ,23,3, KOREA, Right, Epée ,1
8,27,34, RUSSIA, Right, Epée ,29,32, ITALY, Right, Epée ,1
8,27,9999999, GERMANY, Left, Epée ,32,62, KAZAKHSTAN, Right, Epée ,0
8,23,63, ISRAEL, Left, Epée ,40,9999999, FRANCE, Left, Epée ,0
4,23,3, KOREA, Right, Epée ,29,32, ITALY, Right, Epée ,1
4,27,9999999, GERMANY, Left, Epée ,23,63, ISRAEL, Left, Epée ,0
2,29,32, ITALY, Right, Epée ,27,9999999, GERMANY, Left, Epée ,0
32,32,521, GREAT BRITAIN, Right, Epée ,28,18, RUSSIA, Right, Epée ,1
32,33,25, ESTONIA, Right, Epée ,30,9999999, SWEDEN, Left, Epée ,1
32,32,36, KOREA, Right, Epée ,37,9999999, FRANCE, Right, Epée ,0
32,31,9999999, CHINA, Right, Epée ,36,3, HUNGARY, Left, Epée ,1
32,27,16, RUSSIA, Right, Epée ,33,6, KOREA, Left, Epée ,0
32,24,9, ESTONIA, Left, Epée ,26,9999999, CHINA, Left, Epée ,0
32,32,9999999, JAPAN, Right, Epée ,28,126, ESTONIA, Right, Epée ,0
32,36,9999999, GERMANY, Right, Epée ,30,32, POLAND, Left, Epée ,0
32,24,60, ROMANIA, Right, Epée ,26,28, ESTONIA, Right, Epée ,1
32,33,27, BRAZIL, Left, Epée ,23,44, POLAND, Left, Epée ,0
32,33,9999999, ROMANIA, Right, Epée ,26,31, ESTONIA, Right, Epée ,0
32,38,9999999, RUSSIA, Right, Epée ,32,53, GERMANY, Left, Epée ,0
32,29,149, RUSSIA, Left, Epée ,26,4, CHINA, Left, Epée ,1
32,38,68, ESTONIA, Left, Epée ,28,11, USA, Right, Epée ,0
16,28,18, RUSSIA, Right, Epée ,30,9999999, SWEDEN, Left, Epée ,1
16,32,36, KOREA, Right, Epée ,36,3, HUNGARY, Left, Epée ,0
16,27,16, RUSSIA, Right, Epée ,24,9, ESTONIA, Left, Epée ,0
16,36,9999999, GERMANY, Right, Epée ,26,28, ESTONIA, Right, Epée ,0
16,33,27, BRAZIL, Left, Epée ,33,9999999, ROMANIA, Right, Epée ,1
16,38,9999999, RUSSIA, Right, Epée ,26,4, CHINA, Left, Epée ,1
8,30,9999999, SWEDEN, Left, Epée ,32,36, KOREA, Right, Epée ,0
8,27,16, RUSSIA, Right, Epée ,32,9999999, JAPAN, Right, Epée ,0
8,36,9999999, GERMANY, Right, Epée ,33,9999999, ROMANIA, Right, Epée ,1
8,26,4, CHINA, Left, Epée ,38,68, ESTONIA, Left, Epée ,1
4,30,9999999, SWEDEN, Left, Epée ,27,16, RUSSIA, Right, Epée ,1
4,33,9999999, ROMANIA, Right, Epée ,38,68, ESTONIA, Left, Epée ,1
2,27,16, RUSSIA, Right, Epée ,38,68, ESTONIA, Left, Epée ,0
32,36,43, ITALY, Right, Foil ,24,105, RUSSIA, Right, Foil ,0
32,21,139, USA, Right, Foil ,33,9999999, RUSSIA, Left, Foil ,1
32,44,9999999, ITALY, Right, Foil ,21,17, JAPAN, Right, Foil ,0
32,26,50, POLAND, Right, Foil ,26,53, AUSTRIA, Right, Foil ,0
32,27,7, FRANCE, Right, Foil ,31,183, KOREA, Right, Foil ,1
32,29,13, USA, Right, Foil ,30,67, ITALY, Left, Epée ,0
32,24,3, USA, Right, Foil ,33,176, ITALY, Left, Foil ,1
32,28,20, ITALY, Left, Foil ,29,63, ITALY, Right, Epée ,1
32,26,2, ITALY, Right, Foil ,23,8, CANADA, Left, Foil ,1
32,33,9999999, GERMANY, Right, Foil ,32,9999999, RUSSIA, Right, Foil ,0
32,31,46, RUSSIA, Right, Foil ,28,41, RUSSIA, Right, Foil ,0
32,30,44, RUSSIA, Right, Foil ,26,14, USA, Right, Foil ,1
32,35,27, FRANCE, Right, Foil ,35,230, ITALY, Left, Foil ,0
32,30,25, KOREA, Right, Foil ,28,1, RUSSIA, Right, Foil ,1
16,36,43, ITALY, Right, Foil ,33,9999999, RUSSIA, Left, Foil ,0
16,44,9999999, ITALY, Right, Foil ,26,50, POLAND, Right, Foil ,1
16,33,176, ITALY, Left, Foil ,29,63, ITALY, Right, Epée ,1
16,23,8, CANADA, Left, Foil ,33,9999999, GERMANY, Right, Foil ,1
16,31,46, RUSSIA, Right, Foil ,26,14, USA, Right, Foil ,1
16,35,27, FRANCE, Right, Foil ,28,1, RUSSIA, Right, Foil ,1
8,36,43, ITALY, Right, Foil ,26,50, POLAND, Right, Foil ,0
8,29,63, ITALY, Right, Epée ,33,9999999, GERMANY, Right, Foil ,0
8,26,14, USA, Right, Foil ,28,1, RUSSIA, Right, Foil ,1
4,29,63, ITALY, Right, Epée ,28,1, RUSSIA, Right, Foil ,0
2,36,43, ITALY, Right, Foil ,29,63, ITALY, Right, Epée ,0
32,24,160, FRANCE, Right, Foil ,30,39, FRANCE, Right, Foil ,0
32,25,63, ITALY, Right, Foil ,36,41, GERMANY, Right, Foil ,0
32,27,26, GREAT BRITAIN, Left, Foil ,25,36, CYPRUS, Left, Foil ,0
32,29,144, ITALY, Right, Foil ,26,23, CANADA, Right, Foil ,0
32,26,4, ITALY, Right, Foil ,28,269, KOREA, Left, Foil ,0
32,22,126, FRANCE, Right, Foil ,35,2, GREAT BRITAIN, Right, Foil ,1
32,21,15, HONG KONG, Left, Foil ,29,1, ITALY, Right, Foil ,1
32,24,335, CHINA, Left, Foil ,35,7, ITALY, Left, Foil ,0
32,25,33, ITALY, Left, Foil ,31,9999999, RUSSIA, Right, Foil ,0
32,33,9999999, ITALY, Left, Foil ,30,9999999, RUSSIA, Right, Foil ,1
32,29,29, USA, Right, Foil ,28,266, RUSSIA, Right, Foil ,0
32,28,48, GREAT BRITAIN, Right, Foil ,33,9999999, AUSTRIA, Right, Foil ,0
32,28,13, USA, Right, Foil ,29,78, AUSTRIA, Right, Foil ,0
32,33,9999999, JAPAN, Left, Foil ,22,123, FRANCE, Right, Foil ,1
32,29,30, RUSSIA, Left, Foil ,27,11, FRANCE, Right, Foil ,1
32,37,14, FRANCE, Left, Foil ,24,8, USA, Right, Foil ,0
16,24,160, FRANCE, Right, Foil ,25,63, ITALY, Right, Foil ,1
16,27,26, GREAT BRITAIN, Left, Foil ,29,144, ITALY, Right, Foil ,0
16,26,4, ITALY, Right, Foil ,35,2, GREAT BRITAIN, Right, Foil ,0
16,29,1, ITALY, Right, Foil ,24,335, CHINA, Left, Foil ,1
16,25,33, ITALY, Left, Foil ,30,9999999, RUSSIA, Right, Foil ,0
16,29,29, USA, Right, Foil ,28,48, GREAT BRITAIN, Right, Foil ,0
16,28,13, USA, Right, Foil ,22,123, FRANCE, Right, Foil ,0
16,27,11, FRANCE, Right, Foil ,37,14, FRANCE, Left, Foil ,1
8,25,63, ITALY, Right, Foil ,27,26, GREAT BRITAIN, Left, Foil ,1
8,26,4, ITALY, Right, Foil ,24,335, CHINA, Left, Foil ,0
8,25,33, ITALY, Left, Foil ,29,29, USA, Right, Foil ,1
8,28,13, USA, Right, Foil ,37,14, FRANCE, Left, Foil ,1
4,27,26, GREAT BRITAIN, Left, Foil ,26,4, ITALY, Right, Foil ,0
4,29,29, USA, Right, Foil ,37,14, FRANCE, Left, Foil ,0
2,27,26, GREAT BRITAIN, Left, Foil ,29,29, USA, Right, Foil ,0
32,23,9999999, EGYPT, Right, Epée ,22,9999999, BELARUS, Right, Epée ,0
32,22,235, BELARUS, Left, Epée ,20,9999999, GERMANY, Right, Epée ,1
32,20,9999999, ITALY, Right, Epée ,22,9999999, FRANCE, Right, Epée ,1
32,22,9999999, RUSSIA, Left, Epée ,21,9999999, FRANCE, Right, Epée ,1
32,22,747, AUSTRIA, Right, Epée ,22,906, FRANCE, Right, Epée ,0
32,22,142, UKRAINE, Right, Epée ,21,9999999, SPAIN, Right, Epée ,0
32,19,424, ESTONIA, Right, Epée ,21,48, RUSSIA, Right, Epée ,1
32,21,316, DENMARK, Left, Epée ,21,493, ITALY, Right, Epée ,0
32,22,350, FRANCE, Right, Epée ,22,970, BELGIUM, Right, Epée ,1
32,21,102, FRANCE, Right, Epée ,21,120, FRANCE, Right, Epée ,1
32,21,9999999, RUSSIA, Right, Epée ,20,454, GERMANY, Right, Epée ,0
32,21,9999999, IRELAND, Right, Epée ,21,38, GERMANY, Left, Epée ,1
32,22,9999999, UKRAINE, Right, Epée ,19,295, FRANCE, Left, Epée ,1
32,20,239, SWITZERLAND, Right, Epée ,20,356, ITALY, Right, Epée ,1
32,21,229, GERMANY, Right, Epée ,22,9999999, SWITZERLAND, Right, Epée ,1
32,22,370, SWITZERLAND, Right, Epée ,20,9999999, FRANCE, Right, Epée ,1
16,23,9999999, EGYPT, Right, Epée ,20,9999999, GERMANY, Right, Epée ,1
16,22,9999999, FRANCE, Right, Epée ,21,9999999, FRANCE, Right, Epée ,1
16,22,747, AUSTRIA, Right, Epée ,22,142, UKRAINE, Right, Epée ,0
16,21,48, RUSSIA, Right, Epée ,21,316, DENMARK, Left, Epée ,0
